V1,V2,V3,V4,V5,species,Sample1,Sample2
Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,97.742,472,598,Brevibacterium ravenspurgense,Met5688,Met8612
Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,97.7074,216,598,Brevibacterium ravenspurgense,Met5688,Met8688
Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,97.6396,504,598,Brevibacterium ravenspurgense,Met5688,Met5782
Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.11.fa,97.5557,364,598,Brevibacterium ravenspurgense,Met5688,Met5657
Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,97.5537,497,598,Brevibacterium ravenspurgense,Met5688,Met8594
Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,Met8721_spades_refinement_out_metawrap_50_10_bins_bin.6.fa,97.4898,417,598,Brevibacterium ravenspurgense,Met5688,Met8721
Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,97.4785,494,598,Brevibacterium ravenspurgense,Met5688,Met8580
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,99.3614,499,664,Brevibacterium ravenspurgense,Met5725,Met5688
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,97.9778,593,664,Brevibacterium ravenspurgense,Met5725,Met8650
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,97.9109,537,664,Brevibacterium ravenspurgense,Met5725,Met5803
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,97.8483,225,664,Brevibacterium ravenspurgense,Met5725,Met8688
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,97.8111,512,664,Brevibacterium ravenspurgense,Met5725,Met8612
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,97.7536,508,664,Brevibacterium ravenspurgense,Met5725,Met5737
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met4856_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,97.7479,534,664,Brevibacterium ravenspurgense,Met5725,Met4856
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,97.6874,565,664,Brevibacterium ravenspurgense,Met5725,Met5782
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met4849_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,97.6819,524,664,Brevibacterium ravenspurgense,Met5725,Met4849
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,97.6156,569,664,Brevibacterium ravenspurgense,Met5725,Met8594
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.11.fa,97.5834,379,664,Brevibacterium ravenspurgense,Met5725,Met5657
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,97.5668,551,664,Brevibacterium ravenspurgense,Met5725,Met8580
Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8721_spades_refinement_out_metawrap_50_10_bins_bin.6.fa,97.5483,463,664,Brevibacterium ravenspurgense,Met5725,Met8721
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met4856_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,99.7373,587,638,Brevibacterium ravenspurgense,Met5737,Met4856
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,98.8986,536,638,Brevibacterium ravenspurgense,Met5737,Met8612
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met4849_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,98.7599,566,638,Brevibacterium ravenspurgense,Met5737,Met4849
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.11.fa,98.6788,407,638,Brevibacterium ravenspurgense,Met5737,Met5657
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,98.3148,236,638,Brevibacterium ravenspurgense,Met5737,Met8688
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,98.1045,585,638,Brevibacterium ravenspurgense,Met5737,Met8580
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,98.014,452,638,Brevibacterium ravenspurgense,Met5737,Met5688
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,97.9476,592,638,Brevibacterium ravenspurgense,Met5737,Met5782
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,97.8657,598,638,Brevibacterium ravenspurgense,Met5737,Met8650
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,97.8463,567,638,Brevibacterium ravenspurgense,Met5737,Met5803
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,97.7872,593,638,Brevibacterium ravenspurgense,Met5737,Met8594
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,97.7792,512,638,Brevibacterium ravenspurgense,Met5737,Met5725
Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,Met8721_spades_refinement_out_metawrap_50_10_bins_bin.6.fa,97.6267,501,638,Brevibacterium ravenspurgense,Met5737,Met8721
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,98.3563,665,735,Brevibacterium ravenspurgense,Met5782,Met8594
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.11.fa,98.0818,427,735,Brevibacterium ravenspurgense,Met5782,Met5657
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,97.9532,584,735,Brevibacterium ravenspurgense,Met5782,Met5737
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met4856_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,97.9295,615,735,Brevibacterium ravenspurgense,Met5782,Met4856
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,97.8487,656,735,Brevibacterium ravenspurgense,Met5782,Met8580
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,97.7485,239,735,Brevibacterium ravenspurgense,Met5782,Met8688
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met4849_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,97.7023,603,735,Brevibacterium ravenspurgense,Met5782,Met4849
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,97.6212,584,735,Brevibacterium ravenspurgense,Met5782,Met8612
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,97.5942,622,735,Brevibacterium ravenspurgense,Met5782,Met5803
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,97.5779,658,735,Brevibacterium ravenspurgense,Met5782,Met8650
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,97.4981,572,735,Brevibacterium ravenspurgense,Met5782,Met5725
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,97.4602,494,735,Brevibacterium ravenspurgense,Met5782,Met5688
Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,Met8721_spades_refinement_out_metawrap_50_10_bins_bin.6.fa,97.1663,536,735,Brevibacterium ravenspurgense,Met5782,Met8721
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met8721_spades_refinement_out_metawrap_50_10_bins_bin.6.fa,99.5214,528,684,Brevibacterium ravenspurgense,Met5803,Met8721
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,98.6893,648,684,Brevibacterium ravenspurgense,Met5803,Met8650
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,97.989,620,684,Brevibacterium ravenspurgense,Met5803,Met8580
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,97.8424,239,684,Brevibacterium ravenspurgense,Met5803,Met8688
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,97.7509,543,684,Brevibacterium ravenspurgense,Met5803,Met5725
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,97.7498,565,684,Brevibacterium ravenspurgense,Met5803,Met5737
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met4856_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,97.7353,596,684,Brevibacterium ravenspurgense,Met5803,Met4856
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met4849_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,97.7263,589,684,Brevibacterium ravenspurgense,Met5803,Met4849
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,97.7233,553,684,Brevibacterium ravenspurgense,Met5803,Met8612
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,97.7179,624,684,Brevibacterium ravenspurgense,Met5803,Met8594
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,97.6834,479,684,Brevibacterium ravenspurgense,Met5803,Met5688
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,97.5657,622,684,Brevibacterium ravenspurgense,Met5803,Met5782
Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.11.fa,97.4855,418,684,Brevibacterium ravenspurgense,Met5803,Met5657
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,98.1513,577,723,Brevibacterium ravenspurgense,Met8580,Met8612
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,98.0338,586,723,Brevibacterium ravenspurgense,Met8580,Met5737
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met4856_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,97.9712,624,723,Brevibacterium ravenspurgense,Met8580,Met4856
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,97.9147,629,723,Brevibacterium ravenspurgense,Met8580,Met5803
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,97.8953,652,723,Brevibacterium ravenspurgense,Met8580,Met5782
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met4849_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,97.8752,605,723,Brevibacterium ravenspurgense,Met8580,Met4849
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,97.8733,243,723,Brevibacterium ravenspurgense,Met8580,Met8688
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.11.fa,97.8717,435,723,Brevibacterium ravenspurgense,Met8580,Met5657
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,97.8344,650,723,Brevibacterium ravenspurgense,Met8580,Met8594
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,97.7477,659,723,Brevibacterium ravenspurgense,Met8580,Met8650
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met8721_spades_refinement_out_metawrap_50_10_bins_bin.6.fa,97.6474,528,723,Brevibacterium ravenspurgense,Met8580,Met8721
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,97.4675,552,723,Brevibacterium ravenspurgense,Met8580,Met5725
Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,97.2927,486,723,Brevibacterium ravenspurgense,Met8580,Met5688
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,98.4048,667,758,Brevibacterium ravenspurgense,Met8594,Met5782
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,98.1204,246,758,Brevibacterium ravenspurgense,Met8594,Met8688
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,97.92,645,758,Brevibacterium ravenspurgense,Met8594,Met8580
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met4856_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,97.8317,614,758,Brevibacterium ravenspurgense,Met8594,Met4856
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.11.fa,97.8057,446,758,Brevibacterium ravenspurgense,Met8594,Met5657
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,97.7967,592,758,Brevibacterium ravenspurgense,Met8594,Met5737
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met4849_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,97.713,615,758,Brevibacterium ravenspurgense,Met8594,Met4849
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,97.6356,632,758,Brevibacterium ravenspurgense,Met8594,Met5803
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,97.6222,586,758,Brevibacterium ravenspurgense,Met8594,Met8612
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,97.5082,663,758,Brevibacterium ravenspurgense,Met8594,Met8650
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,97.4306,566,758,Brevibacterium ravenspurgense,Met8594,Met5725
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met8721_spades_refinement_out_metawrap_50_10_bins_bin.6.fa,97.4062,535,758,Brevibacterium ravenspurgense,Met8594,Met8721
Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,97.2925,503,758,Brevibacterium ravenspurgense,Met8594,Met5688
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,99.0286,528,654,Brevibacterium ravenspurgense,Met8612,Met5737
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met4849_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,98.7783,550,654,Brevibacterium ravenspurgense,Met8612,Met4849
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met4856_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,98.7145,560,654,Brevibacterium ravenspurgense,Met8612,Met4856
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.11.fa,98.5713,384,654,Brevibacterium ravenspurgense,Met8612,Met5657
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,98.161,226,654,Brevibacterium ravenspurgense,Met8612,Met8688
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,98.1002,584,654,Brevibacterium ravenspurgense,Met8612,Met8580
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,97.8811,609,654,Brevibacterium ravenspurgense,Met8612,Met8650
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,97.7063,516,654,Brevibacterium ravenspurgense,Met8612,Met5725
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,97.674,579,654,Brevibacterium ravenspurgense,Met8612,Met5782
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,97.6738,555,654,Brevibacterium ravenspurgense,Met8612,Met5803
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,97.6562,466,654,Brevibacterium ravenspurgense,Met8612,Met5688
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,97.6442,589,654,Brevibacterium ravenspurgense,Met8612,Met8594
Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,Met8721_spades_refinement_out_metawrap_50_10_bins_bin.6.fa,97.3993,482,654,Brevibacterium ravenspurgense,Met8612,Met8721
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met5803_refinement_out_metawrap_50_10_bins_bin.5.fa,98.5883,652,802,Brevibacterium ravenspurgense,Met8650,Met5803
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met8721_spades_refinement_out_metawrap_50_10_bins_bin.6.fa,98.1804,553,802,Brevibacterium ravenspurgense,Met8650,Met8721
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,97.9167,592,802,Brevibacterium ravenspurgense,Met8650,Met5737
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met5725_refinement_out_metawrap_50_10_bins_bin.1.fa,97.9039,596,802,Brevibacterium ravenspurgense,Met8650,Met5725
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met4856_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,97.799,629,802,Brevibacterium ravenspurgense,Met8650,Met4856
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met5688_refinement_out_metawrap_50_10_bins_bin.12.fa,97.7914,532,802,Brevibacterium ravenspurgense,Met8650,Met5688
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,97.7735,603,802,Brevibacterium ravenspurgense,Met8650,Met8612
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met8580_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,97.7527,663,802,Brevibacterium ravenspurgense,Met8650,Met8580
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,97.741,250,802,Brevibacterium ravenspurgense,Met8650,Met8688
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met4849_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,97.7027,616,802,Brevibacterium ravenspurgense,Met8650,Met4849
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met5657_refinement_out_metawrap_50_10_bins_bin.11.fa,97.5673,443,802,Brevibacterium ravenspurgense,Met8650,Met5657
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,97.5532,659,802,Brevibacterium ravenspurgense,Met8650,Met8594
Met8650_spades_refinement_out_metawrap_50_10_bins_bin.8.fa,Met5782_refinement_out_metawrap_50_10_bins_bin.10.fa,97.4872,662,802,Brevibacterium ravenspurgense,Met8650,Met5782
Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,Met4856_bins_refined_metawrap_50_10_bins_bin.2.spades.fa,98.5428,242,259,Brevibacterium ravenspurgense,Met8688,Met4856
Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,Met4849_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,98.5414,245,259,Brevibacterium ravenspurgense,Met8688,Met4849
Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,Met5737_refinement_out_metawrap_50_10_bins_bin.38.fa,98.5211,238,259,Brevibacterium ravenspurgense,Met8688,Met5737
Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,Met8612_spades_refinement_out_metawrap_50_10_bins_bin.4.fa,98.4597,229,259,Brevibacterium ravenspurgense,Met8688,Met8612
Met8688_spades_refinement_out_metawrap_50_10_bins_bin.25.fa,Met8594_spades_refinement_out_metawrap_50_10_bins_bin.1.fa,98.3477,248,259,Brevibacterium ravenspurgense,Met8688,Met8594
